Windows 10 for 32-bit Systems,4015221,10729,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 10 for x64-based Systems,4015221,10735,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 10 Version 1511 for 32-bit Systems,4015219,10789,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 10 Version 1511 for x64-based Systems,4015219,10788,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4015217,10852,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 10 Version 1607 for x64-based Systems,4015217,10853,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4015549,10047,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4015546,10047,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4015549,10048,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4015546,10048,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 8.1 for 32-bit systems,4015550,10481,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 8.1 for 32-bit systems,4015547,10481,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 8.1 for x64-based systems,4015550,10482,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows 8.1 for x64-based systems,4015547,10482,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows RT 8.1,4015550,10484,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4020535,9312,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4020535,10287,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4020535,9311,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4020535,9318,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4020535,9344,CVE-2017-0158,Scripting Engine Memory Corruption Vulnerability
