Microsoft Project 2013 Service Pack 1 (32-bit editions),4484125,10800,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Project 2013 Service Pack 1 (32-bit editions),4484125,10800,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Project 2013 Service Pack 1 (64-bit editions),4484125,10801,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Project 2013 Service Pack 1 (64-bit editions),4484125,10801,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2019 for 32-bit editions,Click to Run,11573,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2019 for 64-bit editions,Click to Run,11574,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Office 365 ProPlus for 32-bit Systems,Click to Run,11577,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Office 365 ProPlus for 64-bit Systems,Click to Run,11578,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Excel 2016 (32-bit edition),4484273,10739,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Excel 2016 (32-bit edition),4484273,10739,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Excel 2016 (64-bit edition),4484273,10740,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Excel 2016 (64-bit edition),4484273,10740,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (32-bit edition),3128012,10753,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (32-bit edition),3128012,10753,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (32-bit edition),4484214,10753,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (32-bit edition),4484214,10753,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (64-bit edition),3128012,10754,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (64-bit edition),3128012,10754,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (64-bit edition),4484214,10754,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (64-bit edition),4484214,10754,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft PowerPoint 2016 (32-bit edition),4484246,10741,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft PowerPoint 2016 (32-bit edition),4484246,10741,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft PowerPoint 2016 (64-bit edition),4484246,10742,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft PowerPoint 2016 (64-bit edition),4484246,10742,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Visio 2016 (32-bit edition),4484244,10743,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
Microsoft Visio 2016 (32-bit edition),4484244,10743,CVE-2020-0760,Microsoft Office Remote Code Execution Vulnerability
