Microsoft SharePoint Enterprise Server 2016,4486753,10950,CVE-2020-17089,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft SharePoint Server 2019,4486751,11585,CVE-2020-17089,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft SharePoint Foundation 2010 Service Pack 2,4493149,10505,CVE-2020-17089,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft SharePoint Foundation 2013 Service Pack 1,4493138,10612,CVE-2020-17089,Microsoft SharePoint Elevation of Privilege Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4592446,11497,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 for 32-bit Systems,4592464,10729,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4593226,10852,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4593226,10852,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4592484,10481,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4592484,10481,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4592495,10481,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4592495,10481,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows Server 2012,4592468,10378,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows Server 2012,4592468,10378,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows Server 2012,4592497,10378,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows Server 2012,4592497,10378,CVE-2020-17092,Windows Network Connections Service Elevation of Privilege Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17094,Windows Error Reporting Information Disclosure Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17094,Windows Error Reporting Information Disclosure Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4592446,11497,CVE-2020-17094,Windows Error Reporting Information Disclosure Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17094,Windows Error Reporting Information Disclosure Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17094,Windows Error Reporting Information Disclosure Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17094,Windows Error Reporting Information Disclosure Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17094,Windows Error Reporting Information Disclosure Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 1803 for x64-based Systems,4592446,11498,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 1809 for x64-based Systems,4592440,11569,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 1809 for x64-based Systems,4592440,11569,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 1909 for x64-based Systems,4592449,11713,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 1909 for x64-based Systems,4592449,11713,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 1607 for x64-based Systems,4593226,10853,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 1607 for x64-based Systems,4593226,10853,CVE-2020-17095,Hyper-V Remote Code Execution Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4592446,11497,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 for 32-bit Systems,4592464,10729,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4593226,10852,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4593226,10852,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4592484,10481,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4592484,10481,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4592495,10481,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4592495,10481,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows Server 2012,4592468,10378,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows Server 2012,4592468,10378,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows Server 2012,4592497,10378,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows Server 2012,4592497,10378,CVE-2020-17096,Windows NTFS Remote Code Execution Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 20H2 for x64-based Systems,4592438,11800,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4592446,11497,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4592440,11568,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4592449,11712,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 for 32-bit Systems,4592464,10729,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4593226,10852,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4593226,10852,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4592484,10481,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4592484,10481,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4592495,10481,CVE-2020-17097,Windows Digital Media Receiver Elevation of Privilege Vulnerability
