Microsoft Excel Viewer,4092465,10903,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2016 (32-bit edition),4462146,10753,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2016 (64-bit edition),4462146,10754,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2010 Service Pack 2 (32-bit editions),4462174,10521,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2010 Service Pack 2 (64-bit editions),4462174,10522,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2013 RT Service Pack 1,4462138,10603,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2013 Service Pack 1 (32-bit editions),4462138,10601,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2013 Service Pack 1 (64-bit editions),4462138,10602,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office Compatibility Pack Service Pack 3,4092465,4497,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office Word Viewer,4462154,1160,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft PowerPoint Viewer,4092465,256,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2019 for 32-bit editions,Click to Run,11573,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2019 for 64-bit editions,Click to Run,11574,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Office 365 ProPlus for 32-bit Systems,Click to Run,11577,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Office 365 ProPlus for 64-bit Systems,Click to Run,11578,CVE-2019-0540,Microsoft Office Security Feature Bypass Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems,4487020,10486-10951,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems,4487020,10486-10951,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems,4487020,10486-10952,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems,4487020,10486-10952,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for 32-bit Systems,4487017,10486-11497,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for 32-bit Systems,4487017,10486-11497,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for x64-based Systems,4487017,10486-11498,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for x64-based Systems,4487017,10486-11498,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for ARM64-based Systems,4487017,10486-11563,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for ARM64-based Systems,4487017,10486-11563,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1809 for 32-bit Systems,4487044,10486-11568,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1809 for 32-bit Systems,4487044,10486-11568,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1809 for x64-based Systems,4487044,10486-11569,CVE-2019-0606,Internet Explorer Memory Corruption Vulnerability
