Windows 10 Version 1703 for 32-bit Systems,4053580,10951,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 Version 1703 for x64-based Systems,4053580,10952,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 for 32-bit Systems,4053581,10729,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 for x64-based Systems,4053581,10735,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 Version 1511 for 32-bit Systems,4053578,10789,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 Version 1511 for x64-based Systems,4053578,10788,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4053579,10852,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 Version 1607 for x64-based Systems,4053579,10853,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2016,4053579,10816,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2016  (Server Core installation),4053579,10855,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4054518,10047,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4054521,10047,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4054518,10048,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4054521,10048,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4054519,10481,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4054522,10481,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 8.1 for x64-based systems,4054519,10482,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 8.1 for x64-based systems,4054522,10482,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows RT 8.1,4054519,10484,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4052303,10287,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4052303,9311,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4052303,9318,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4052303,9344,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4054518,10050,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4054521,10050,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4054518,10051,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4054521,10051,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4054518,10049,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4054521,10049,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012,4054520,10378,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012,4054523,10378,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012 (Server Core installation),4054520,10379,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012 (Server Core installation),4054523,10379,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012 R2,4054519,10483,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012 R2,4054522,10483,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012 R2 (Server Core installation),4054519,10543,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server 2012 R2 (Server Core installation),4054522,10543,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4054517,11453,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows 10 Version 1709 for x64-based Systems,4054517,11454,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
Windows Server, version 1709  (Server Core Installation),4054517,11466,CVE-2017-11885,Windows RRAS Service Remote Code Execution Vulnerability
ChakraCore,Commit,11447,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4053580,10724-10951,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4053580,10724-10952,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4054517,10724-11453,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4054517,10724-11454,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems,4053581,10724-10729,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems,4053581,10724-10735,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for 32-bit Systems,4053578,10724-10789,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for x64-based Systems,4053578,10724-10788,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems,4053579,10724-10852,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems,4053579,10724-10853,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows Server 2016,4053579,10724-10816,CVE-2017-11889,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 10 on Windows Server 2012,4054520,10555-10378,CVE-2017-11890,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 10 on Windows Server 2012,4052978,10555-10378,CVE-2017-11890,Scripting Engine Memory Corruption Vulnerability
