Microsoft SharePoint Enterprise Server 2016,4484506,10950,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Enterprise Server 2016,4484506,10950,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Server 2019,4484505,11585,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Server 2019,4484505,11585,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Foundation 2010 Service Pack 2,4486667,10505,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Foundation 2010 Service Pack 2,4486667,10505,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Foundation 2013 Service Pack 1,4484525,10612,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Foundation 2013 Service Pack 1,4484525,10612,CVE-2020-1345,Microsoft Office SharePoint XSS Vulnerability
Microsoft SharePoint Enterprise Server 2016,4484506,10950,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Enterprise Server 2016,4484506,10950,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Enterprise Server 2013 Service Pack 1,4484515,11099,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Enterprise Server 2013 Service Pack 1,4484515,11099,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Server 2019,4484505,11585,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Server 2019,4484505,11585,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Foundation 2010 Service Pack 2,4486667,10505,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Foundation 2010 Service Pack 2,4486667,10505,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Foundation 2013 Service Pack 1,4484488,10612,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Microsoft SharePoint Foundation 2013 Service Pack 1,4484488,10612,CVE-2020-1460,Microsoft SharePoint Server Remote Code Execution Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4574727,11712,CVE-2020-1532,Windows InstallService Elevation of Privilege Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4574727,11712,CVE-2020-1532,Windows InstallService Elevation of Privilege Vulnerability
Windows 10 Version 2004 for 32-bit Systems,4571756,11766,CVE-2020-1532,Windows InstallService Elevation of Privilege Vulnerability
Windows 10 Version 2004 for 32-bit Systems,4571756,11766,CVE-2020-1532,Windows InstallService Elevation of Privilege Vulnerability
Microsoft Visual Studio 2019 version 16.7 (includes 16.0 – 16.6),Release Notes,11785,CVE-2020-16856,Visual Studio Remote Code Execution Vulnerability
Microsoft Visual Studio 2012 Update 5,4571479,10326,CVE-2020-16856,Visual Studio Remote Code Execution Vulnerability
Microsoft Visual Studio 2013 Update 5,4571480,10566,CVE-2020-16856,Visual Studio Remote Code Execution Vulnerability
Microsoft Visual Studio 2015 Update 3,4571481,10577,CVE-2020-16856,Visual Studio Remote Code Execution Vulnerability
Dynamics 365 for Finance and Operations,Release Notes,11786,CVE-2020-16857,Microsoft Dynamics 365 for Finance and Operations (on-premises) Remote Code Execution Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16858,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16859,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16860,Microsoft Dynamics 365 (on-premises) Remote Code Execution Vulnerability
Microsoft Dynamics 365 (on-premises) version 8.2,4577501,11663,CVE-2020-16861,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16861,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16862,Microsoft Dynamics 365 (on-premises) Remote Code Execution Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16864,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16872,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Microsoft Dynamics 365 (on-premises) version 8.2,4577501,11663,CVE-2020-16878,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Microsoft Dynamics 365 (on-premises) version 9.0,4574742,11664,CVE-2020-16878,Microsoft Dynamics 365 (On-Premise) Cross Site Scripting Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4570333,11568,CVE-2020-16879,Projected Filesystem Information Disclosure Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4570333,11568,CVE-2020-16879,Projected Filesystem Information Disclosure Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4574727,11712,CVE-2020-16879,Projected Filesystem Information Disclosure Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4574727,11712,CVE-2020-16879,Projected Filesystem Information Disclosure Vulnerability
Windows 10 Version 2004 for 32-bit Systems,4571756,11766,CVE-2020-16879,Projected Filesystem Information Disclosure Vulnerability
Windows 10 Version 2004 for 32-bit Systems,4571756,11766,CVE-2020-16879,Projected Filesystem Information Disclosure Vulnerability
Visual Studio Code,Release Notes,11622,CVE-2020-16881,Visual Studio JSON Remote Code Execution Vulnerability
Windows 10 Version 2004 for 32-bit Systems,4571756,11766,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 2004 for 32-bit Systems,4571756,11766,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4577032,11497,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4570333,11568,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1809 for 32-bit Systems,4570333,11568,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4574727,11712,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1909 for 32-bit Systems,4574727,11712,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4577041,11453,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 for 32-bit Systems,4577049,10729,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4577015,10852,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4577015,10852,CVE-2020-1376,Windows Elevation of Privilege Vulnerability
