Microsoft Office 2007 Service Pack 3,2880514,10150,CVE-2017-0243,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2010 Service Pack 2 (32-bit editions),3203468,10521,CVE-2017-0243,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2010 Service Pack 2 (64-bit editions),3203468,10522,CVE-2017-0243,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office Web Apps 2010 Service Pack 2,3203469,10525,CVE-2017-0243,Microsoft Office Remote Code Execution Vulnerability
Microsoft Business Productivity Servers 2010 Service Pack 2,3203459,10545,CVE-2017-0243,Microsoft Office Remote Code Execution Vulnerability
Microsoft SharePoint Enterprise Server 2016,3213544,10950,CVE-2017-8569,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft Office 2016 (32-bit edition),3213545,10753,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2016 (64-bit edition),3213545,10754,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2007 Service Pack 3,3213640,10150,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2010 Service Pack 2 (32-bit editions),3213624,10521,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2010 Service Pack 2 (64-bit editions),3213624,10522,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2013 RT Service Pack 1,3213555,10603,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2013 Service Pack 1 (32-bit editions),3213555,10601,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2013 Service Pack 1 (64-bit editions),3213555,10602,CVE-2017-8570,Microsoft Office Remote Code Execution Vulnerability
Microsoft Office 2013 Click-to-Run (C2R) for 32-bit editions,Click to Run,11441,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2013 Click-to-Run (C2R) for 64-bit editions,Click to Run,11442,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 32-bit editions,Click to Run,10905,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 64-bit editions,Click to Run,10906,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2010 Click-to-Run (C2R) for 32-bit editions,Click to Run,11443,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Office 2010 Click-to-Run (C2R) for 64-bit editions,Click to Run,11444,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2007 Service Pack 3,3213643,10156,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2010 Service Pack 2 (32-bit editions),2956078,10527,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2010 Service Pack 2 (64-bit editions),2956078,10528,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2013 RT Service Pack 1,4011078,10407,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2013 Service Pack 1 (32-bit editions),4011078,10810,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2013 Service Pack 1 (64-bit editions),4011078,10811,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2016 (32-bit edition),4011052,10765,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2016 (64-bit edition),4011052,10766,CVE-2017-8571,Microsoft Office Security Feature Bypass Vulnerability
Microsoft Outlook 2016 (32-bit edition),4011052,10765,CVE-2017-8572,Microsoft Outlook Information Disclosure Vulnerability
Microsoft Outlook 2016 (64-bit edition),4011052,10766,CVE-2017-8572,Microsoft Outlook Information Disclosure Vulnerability
Microsoft Outlook 2013 Service Pack 1 (32-bit editions),4011078,10810,CVE-2017-8572,Microsoft Outlook Information Disclosure Vulnerability
Microsoft Outlook 2013 Service Pack 1 (64-bit editions),4011078,10811,CVE-2017-8572,Microsoft Outlook Information Disclosure Vulnerability
Microsoft Outlook 2007 Service Pack 3,3213643,10156,CVE-2017-8572,Microsoft Outlook Information Disclosure Vulnerability
Microsoft Outlook 2010 Service Pack 2 (32-bit editions),2956078,10527,CVE-2017-8572,Microsoft Outlook Information Disclosure Vulnerability
